Noms humains,Second nom,Troisième nom,Quatrième nom,H/F/Na,ID unique,Morts,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,total_occurrences
Sheledon,Shel,,,HOMME,840,,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,61
Sherris,,,,HOMME,841,,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
Sheve,,,,HOMME,842,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Shih,Lao,,,,843,,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
Shonagar,,,,HOMME,844,,0,0,0,0,0,1,34,0,0,0,60,35,0,1,0,131
Shonagor,,,,HOMME,845,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Shulse,,,,HOMME,846,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
Shuvin,,,,HOMME,847,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Sicca,,,,FEMME,848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Sifer,,,,HOMME,849,,0,0,0,0,0,22,1,0,18,0,0,0,0,1,0,42
Sigomal,,,,HOMME,850,,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52
Sigomel,,,,,851,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Silga,,,,FEMME,852,,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,5
Silon,,,,,854,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Silton,,,,HOMME,855,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Silvana,,,,FEMME,856,,0,0,0,0,0,0,4,0,0,0,1,0,4,0,0,9
Silvina,,,,FEMME,857,,0,0,0,0,0,1,44,0,0,0,220,74,5,0,0,344
Sim,,,,FEMME,858,,0,0,0,2,26,1,0,0,0,0,0,0,0,0,0,29
Sintary,,,,HOMME,859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
Sira,,,,FEMME,860,,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5
Sirrie,,,,FEMME,861,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Sitta,,,,FEMME,862,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
Sneel,,,,HOMME,863,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Sograny,,,,HOMME,864,,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,20
Solth,,,,FEMME,865,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
Soover,,,,HOMME,866,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Soreel,,,,FEMME,867,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
Sorka,,,,FEMME,868,,435,0,2,0,0,0,0,0,0,0,0,0,0,2,0,439
Sousmal,,,,HOMME,869,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
Sparling,,,,HOMME,870,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
St’ven,,,,HOMME,871,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
Stella,,,,FEMME,872,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Stinar,,,,HOMME,874,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
Stolla,,,,FEMME,875,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Struan,,,,HOMME,876,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Strud,,,,HOMME,877,,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4
Sucho,,,,HOMME,878,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Sue,Havers,,,FEMME,879,,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Sufur,,,,HOMME,880,,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5
Suze,,,,FEMME,882,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Svenda,Olubushtu,,,FEMME,883,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Sydra,,,,FEMME,884,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20
T’bor,,,,FEMME,885,,0,7,0,0,0,2,0,25,180,1,0,7,3,2,0,227
T’bot,,,,,886,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
T’dam,,,,HOMME,887,,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34
T’gellan,,,,HOMME,888,,0,64,0,0,0,21,0,0,0,104,41,2,4,26,60,322
T’gor,,,,,889,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
T’gran,,,,HOMME,890,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
T’grel,,,,HOMME,891,,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,13
T’kil,,,,HOMME,892,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
T’lan,,,,HOMME,894,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
T’ledon,,,,,895,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
T’lion,Gaddie,,,HOMME,896,,0,476,0,0,0,0,0,0,0,0,0,0,0,0,20,496
T’lonneg,,,,HOMME,897,,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4
T’nure,,,,HOMME,898,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
T’ragel,,,,HOMME,899,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
T’ral,,,,HOMME,900,,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8
T’ran,,,,,901,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
T’reb,,,,HOMME,902,,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,34
T’red,,,,HOMME,903,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
T’sen,,,,HOMME,905,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
T’sum,,,,HOMME,906,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18
T’tel,T’lel,,,HOMME,907,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
T’ton,,,,HOMME,908,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Tagetarl,Tag,,,HOMME,909,,0,1,0,0,0,0,0,0,6,0,0,1,0,17,200,225
Tai,,,,FEMME,910,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,479
Talina,,,,FEMME,911,,0,0,0,0,0,0,0,0,15,0,1,0,0,0,12,28
Talmor,,,,HOMME,912,,0,13,0,0,0,0,0,0,6,0,59,2,0,0,0,80
Tanus,,,,HOMME,914,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Targus,,,,HOMME,916,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Tarrie,Chernoff,,,FEMME,917,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Tarvi,Andiyar,Andivar,,HOMME,918,,80,0,1,0,0,1,0,0,0,0,0,0,0,5,0,87
Tashkovich,,,,,919,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tashvi,,,,HOMME,920,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,42
Tawkin,,,,HOMME,921,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Tegger,,,,HOMME,923,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
Tela,,,,FEMME,924,,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,8
Tellani,,,,FEMME,925,,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9
Temma,,,,FEMME,926,,0,36,0,0,0,62,0,0,0,0,0,0,0,0,0,98
Tenna,,,,FEMME,927,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
Terentel,,,,HOMME,928,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
Terry,,,,HOMME,929,,0,1,0,0,0,1,0,0,72,0,0,0,0,20,0,94
Tesner,,,,HOMME,930,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Texur,,,,HOMME,931,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thea,,,,FEMME,932,,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24
Theng,,,,HOMME,934,,0,0,0,7,12,1,0,0,0,0,0,0,0,0,0,20
Théo,Force,,,HOMME,935,,19,16,31,24,6,29,29,42,20,15,11,24,26,27,28,347
Theskin,,,,HOMME,936,,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,15
Thomas,,,,HOMME,937,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Tikini,,,,HOMME,938,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tilarek,,,,HOMME,939,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
Tilgin,,,,HOMME,940,,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18
Tilsit,,,,,941,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Timareen,,,,HOMME,942,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Timiny,Tim,,,HOMME,943,,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,26
Tinamon,,,,HOMME,944,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Tino,,,,HOMME,945,,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
Tippel,,,,HOMME,946,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Tirone,,,,HOMME,947,,0,0,0,112,28,2,0,0,0,0,0,0,0,0,0,142
Tisha,,,,FEMME,948,,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,87
Tolocamp,,,,HOMME,949,,0,0,0,124,46,7,0,0,0,0,0,0,0,0,0,177
Tom,Patrick,,,HOMME,950,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Tomlinson,,,,,951,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Tomol,,,,,952,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tordril,,,,HOMME,953,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
Torene,,,,FEMME,954,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Toric,,,,HOMME,955,,0,103,0,0,0,452,0,0,7,0,0,92,165,78,161,1058
Torjus,,,,HOMME,956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Torlin,,,,HOMME,957,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Torlo,,,,HOMME,958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47
Toronas,,,,HOMME,959,,0,2,0,0,0,0,0,0,0,0,0,0,0,14,10,26
Torsten,,,,HOMME,960,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Tortole,,,,HOMME,961,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Tosikin,,,,HOMME,962,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Tracey Train,,,,,963,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tragger,,,,HOMME,964,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
Traller,,,,HOMME,965,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
Tranilty,,,,HOMME,966,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Trelbin,,,,HOMME,967,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Triana,,,,FEMME,968,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Tuck,,,,,970,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tuero,,,,HOMME,972,,0,0,0,82,44,1,0,0,0,0,0,0,0,0,0,127
Tuero,,,,HOMME,971,,0,0,0,82,44,1,0,0,0,0,0,0,0,0,0,127
Tumara,,,,FEMME,973,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
Tunge,,,,HOMME,974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Turlon,,,,HOMME,975,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Turvine,Turving,,,HOMME,976,,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5
Tuvor,,,,HOMME,977,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Twenone,,,,,978,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ussie,,,,HOMME,979,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14
Usuai,,,,,980,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvor,,,,HOMME,981,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
V’last,,,,HOMME,982,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
V’line,,,,HOMME,983,,0,3,0,0,0,18,0,0,0,0,0,0,0,2,0,23
V’mul,,,,HOMME,984,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Valden,,,,HOMME,985,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Valli,Lieb,,,FEMME,986,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Valrol,,,,HOMME,987,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Vandentine,,,,HOMME,988,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Vander,,,,HOMME,989,,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,30
Venabil,,,,HOMME,992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
Vendross,,,,HOMME,993,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
Vergerin,,,,HOMME,994,,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,91
Vesna,,,,FEMME,995,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Vessa,,,,FEMME,996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viderian,,,,HOMME,997,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
Vieil Oncle,,,,HOMME,998,,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,25
Vincet,,,,HOMME,999,,0,0,0,0,0,14,0,11,5,0,0,0,0,0,0,30
Viredian,,,,HOMME,1000,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Virginia,,,,FEMME,1001,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Vormital,,,,HOMME,1002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
W’ter,,,,,1003,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Wade,Lorenzo,,,HOMME,1004,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Waine,,,,HOMME,1005,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
Wanson,,,,HOMME,1006,,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4
Wansor,,,,HOMME,1007,,0,1,0,0,0,12,0,0,56,0,1,0,67,16,82,235
Wansôr,,,,HOMME,1008,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Warbret,,,,HOMME,1009,,0,1,0,0,0,0,0,0,4,0,0,0,11,24,1,41
Warlow,,,,HOMME,1010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Washell,Wachell,Wash,,HOMME,1011,,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55
Wil,,,,FEMME,1012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wimmia,,,,FEMME,1013,,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,7
Winalla,,,,FEMME,1014,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
Winnia,,,,,1015,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Wonegal,,,,HOMME,1016,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Wyzall,,,,HOMME,1017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Xi,Chi,Yuen,,HOMME,1018,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Yanus,,,,HOMME,1019,,0,7,0,0,0,0,0,0,0,107,11,0,0,0,0,125
Yorag,,,,HOMME,1020,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Yvonne,Yves,,,,1021,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Z’gal,,,,,1022,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Z’ran,,,,HOMME,1023,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Zalla,,,,FEMME,1024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Zewe,,,,HOMME,1025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Zi,Ongola,,,HOMME,1026,,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
Zulaya,,,,FEMME,1027,,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,178
Zurg,,,,HOMME,1028,,0,0,0,0,0,0,0,9,9,0,0,0,0,9,1,28
