full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Bart Lemos 69,0.0069366026778512665,0.0002984183825723665,0.0,0.0011385199240986717,0.0017226528854435831,0.005598320503848845,0.000315357931251971,0.001260239445494644,0.009302325581395349,0.0,0.00030376670716889426,0.0,0.00017409470752089137,0.002010827532869296,0.0005707762557077625
Basil 70,0.00016131634134537829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastom 71,0.0,0.0,0.005145797598627788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Batim 72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003424657534246575
Batunon 73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034818941504178273,0.0,0.0
Bay Harkenon 74,0.033231166317147925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bedda 75,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bedella 76,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0013781223083548665,0.0,0.0,0.0,0.0,0.0,0.0005707762557077625
Begamon 77,0.0,0.0002984183825723665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008704735376044568,0.004021655065738592,0.0
Belesdan Belesden 78,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0008613264427217916,0.0,0.0,0.0,0.0,0.0,0.0
Belterac 79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002165506573859242,0.0
Ben 80,0.0006452653653815131,0.0002984183825723665,0.0002450379808870375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030376670716889426,0.0,0.0,0.0,0.0
Bendarek 81,0.0,0.0002984183825723665,0.0,0.0,0.0,0.0003498950314905528,0.0,0.0,0.002756244616709733,0.0,0.00030376670716889426,0.0,0.0012186629526462396,0.005723124516627997,0.0001902587519025875
Benelek 82,0.0,0.0017905102954341987,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0006075334143377885,0.0,0.0031337047353760445,0.005877803557617943,0.001141552511415525
Benini 83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020928462709284626
Benis 84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106318347509113,0.0,0.0,0.0,0.0
Benoria 85,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berchar Berch 86,0.0,0.0,0.0,0.007590132827324478,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berdine 87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004526593738211996,0.0,0.0,0.0
Besel 88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005658242172764994,0.0,0.0,0.0
Besic 89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663622526636225
Bessel 90,0.0,0.0,0.0,0.00018975332068311195,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bessera 91,0.0,0.0,0.0,0.0,0.0008613264427217916,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bestrum 92,0.0,0.0,0.0,0.0,0.012058570198105082,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bethany 93,0.0,0.0,0.01078167115902965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betrice 94,0.0,0.0,0.0,0.0,0.0,0.0,0.01151056449069694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betsy 95,0.00016131634134537829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Betty Musgrave Blake 96,0.0025810614615260526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Duff 97,0.003871592192289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binness 98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837138508371385
Birsan 99,0.0,0.0,0.0,0.0,0.0,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Birto 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445305770887166,0.0,0.0,0.0,0.0,0.0,0.0
Blesserel 101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004640371229698376,0.0
Bloors 102,0.0,0.0,0.0,0.0,0.0,0.0015745276417074878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
