Id unique,aliases,phrase,sentence_id,book,mots_cibles,alias_trouves_dans_phrase
808,Sallah Telgar-Andiyar | Telgar-Andiyar | Sallah,Sallah Telgar-Andiyar a disparu.,6123,1.0,disparaitre,sallah telgar-andiyar
808,Sallah Telgar-Andiyar | Telgar-Andiyar | Sallah,"Tous s’arrêtèrent de respirer en réalisant qu’il s’agissait de Sallah Telgar, morte si vaillamment pour sauver la colonie.",111471,14.0,mourir,sallah
808,Sallah Telgar-Andiyar | Telgar-Andiyar | Sallah,"Maintenant, la dépouille mortelle de Sallah Telgar reposait dans un cercueil des plus beaux bois de Maître Bendarek.",112015,14.0,depouille,sallah
808,Sallah Telgar-Andiyar | Telgar-Andiyar | Sallah,"Nous pourrons mieux juger des réactions demain, après l’enterrement de Sallah Telgar.",112263,14.0,enterrement,sallah
808,Sallah Telgar-Andiyar | Telgar-Andiyar | Sallah,"Le lendemain soir, Robinton n’était pas certain que toute la portée de l’enterrement de Sallah Telgar fût jamais perçue.",112278,14.0,enterrement,sallah
821,Sean Connell O’Connell | Connell O’Connell | Sean O’Connell | Sean Connell | O’Connell | Connell | Sean,"— Il meurt de faim, Sean, dit Sorka, cherchant à tâtons son paquet de sandwiches.",1897,1.0,mourir,sean
821,Sean Connell O’Connell | Connell O’Connell | Sean O’Connell | Sean Connell | O’Connell | Connell | Sean,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,sean connell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,"— Je ne connaissais presque rien de la vie des bandes, et je tenais de Menolly le peu que j’en savais, dit Sebell, alors j’ai conféré avec Alemi, qui m’a dit que tu avais disparu et pourquoi.",18631,2.0,disparaitre,sebell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,» C’est ce qu’avait dit Sebell : Brekke ne voulait plus vivre si Canth et F’nor mourraient.,88802,11.0,mourir,sebell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,"— Oui, c’est Piemur qui a disparu, notre apprenti, dit Menolly, si heureuse que, pendant un instant, Sebell crut qu’elle allait entraîner Toric dans ses cabrioles.",96239,12.0,disparaitre,sebell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,"C’est Sebell qui l’est, parce que Maître Robinton a failli mourir d’un arrêt du cœur et a pris sa retraite.",107984,14.0,mourir,sebell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,"— Les connaissances qu’il nous a prodiguées ne mourront pas, dit F’lar, s’écartant pour laisser entrer Menolly et Sebell.",119539,14.0,mourir,sebell
822,Sebell Sebel Sevell | Sebell Sevell | Sebel Sevell | Sebell Sebel | Sebell | Sevell | Sebel,"Fandarel envoya un message indigné à Sebell, le Maître Harpiste de Pern, lui rappelant que ce n’était pas la première fois que des articles de valeur avaient mystérieusement disparu pendant leur transport aux autres Ateliers de Forgerons.",119979,15.0,disparaitre,sebell
836,Sharra Sharrie | Sharrie | Sharra,"Sharra le rassura gaiement, et refusa sa compassion en affirmant que les marques allaient progressivement disparaître.",95991,12.0,disparaitre,sharra
836,Sharra Sharrie | Sharrie | Sharra,"Pendant ce temps, Sharra, Toric et la moitié du fort Méridional apprenaient que le disparu avait été retrouvé.",96489,12.0,disparu,sharra
836,Sharra Sharrie | Sharrie | Sharra,"— Qui est mort de la tête de feu pour vous attrister ainsi, Sharra ?",102135,13.0,mourir,sharra
837,Sharra,"Sharra le rassura gaiement, et refusa sa compassion en affirmant que les marques allaient progressivement disparaître.",95991,12.0,disparaitre,sharra
837,Sharra,"Pendant ce temps, Sharra, Toric et la moitié du fort Méridional apprenaient que le disparu avait été retrouvé.",96489,12.0,disparu,sharra
837,Sharra,"— Qui est mort de la tête de feu pour vous attrister ainsi, Sharra ?",102135,13.0,mourir,sharra
843,Shih Lao | Shih | Lao,"Shih Lao, qui avait conféré l’Empreinte au bronze Firth, arborait en permanence un sourire radieux sur son visage autrefois pensif, Tarrie Chernoff avait cessé de s’excuser pour la moindre peccadille, et le bégaiement d’Otto Hegelman avait complètement disparu.",7794,1.0,disparaitre,shih lao
844,Shonagar,"Si je me rappelle les leçons de Shonagar, tu dois mourir de faim.",88636,11.0,mourir,shonagar
844,Shonagar,"J’y ai à peine jeté un coup d’œil, alors que Piemur… La voix étonnée de l’apprenti mourut tandis que Piemur, lentement, pouvant à peine forcer ses pieds à se mouvoir, quittait la salle de chorale et se dirigeait vers le bureau de maître Shonagar, de l’autre côté de la cour.",91609,12.0,mourir,shonagar
857,Silvina,"Menolly essaya de ne pas rire devant la stupéfaction de Silvina car tous, sauf Belle, perchée selon sa coutume sur son épaule, avaient disparu.",85044,11.0,disparaitre,silvina
859,Sintary,"Quand les deux hommes eurent disparu au détour de l’escalier, Sintary reprit sa marche.",121263,15.0,disparaitre,sintary
868,Sorka,"— Il meurt de faim, Sean, dit Sorka, cherchant à tâtons son paquet de sandwiches.",1897,1.0,mourir,sorka
868,Sorka,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,sorka
873,Stev Kimmer | Kimmer | Stev,"Le lendemain matin, Stev ne fut pas surpris outre mesure de constater qu’Avril et le plus grand traîneau avaient disparu.",5253,1.0,disparaitre,stev
878,Sucho,"— Répare ce satané mur, Sucho, ou je tuerai les prochaines bêtes qui entreront dans mes plantations !",56420,7.0,tuer,sucho
881,Suriana,Dire qu’une partie de moi-même était morte avec Suriana n’était pas une exagération.,37590,5.0,mourir,suriana
881,Suriana,"Mais Suriana était morte, et même cette faible lueur d’espoir s’était éteinte, comme elle s’était éteinte elle-même après être tombée du coureur sur lequel elle chevauchait.",37647,5.0,mourir,suriana
881,Suriana,"Je ne connaissais que les détails rendus publics : Suriana s’était cassé la colonne vertébrale en montant un coureur, et était morte sans avoir repris connaissance, malgré les soins du Maître Guérisseur convoqué à la hâte.",37650,5.0,mourir,suriana
881,Suriana,"Suriana : défunte épouse d’Alessan, Seigneur Régnant du Fort de Ruatha.",50412,6.0,defunt,suriana
888,T’gellan,— Je pourrais envoyer Farli – si j’arrive à remettre la main dessus – prévenir T’gellan que les Anciens ont tous disparu.,45915,6.0,disparaitre,t’gellan
888,T’gellan,"— Si, je l’ai fait, Lessa – et T’gellan regarda alors directement Menolly –, précisément au moment où Menolly a disparu de son fort.",83407,10.0,disparaitre,t’gellan
888,T’gellan,"Mais quand T’gellan leva les yeux, elle avait disparu.",83499,10.0,disparaitre,t’gellan
893,T’kul T’kull | T’kull | T’kul,"T’kul sur Salth, et B’zon sur Ranilth avaient disparu du Weyr Méridional.",46463,6.0,disparaitre,t’kul
893,T’kul T’kull | T’kull | T’kul,"— Je vous tuerai, F’lar, dit T’kul en grinçant des dents, en s’efforçant d’abaisser sa main droite, plus près, toujours plus près du cou du chevalierbronze.",102743,13.0,tuer,t’kul
893,T’kul T’kull | T’kull | T’kul,— En tuant T’kul ?,103146,13.0,tuer,t’kul
893,T’kul T’kull | T’kull | T’kul,Mais je pouvais tuer T’kul.,103262,13.0,tuer,t’kul
893,T’kul T’kull | T’kull | T’kul,Cet idiot de T’kul aurait pu tuer F’lar aujourd’hui !,103304,13.0,tuer,t’kul
896,T’lion Gaddie | Gaddie | T’lion,"Gaddie, allons poser la question au Seigneur Jayge, fit T’lion, et son dragon s’exécuta, disparaissant dans l’Interstice, avant, espérait-il, qu’on ne l’ait vu de la plage.",14126,2.0,disparaitre,gaddie | t’lion
896,T’lion Gaddie | Gaddie | T’lion,"Il fit signe à T’lion de le suivre sur la véranda, et regarda vers l’ouest où le soleil disparaissait dans la mer.",14142,2.0,disparaitre,t’lion
896,T’lion Gaddie | Gaddie | T’lion,"— Je mourrai d’un rhume attrapé en parlant aux dauphins, dit T’lion, essorant le devant de sa chemise.",15019,2.0,mourir,t’lion
904,T’ron,"Si T’ron tuait F’lar, il pourrait contrôler les autres.",75547,9.0,tuer,t’ron
904,T’ron,"— Je vous tuerai, je vous tuerai comme T’ron l’aurait dû !",102749,13.0,tuer,t’ron
904,T’ron,Si seulement vous aviez tué T’ron au Fort de Telgar…,103257,13.0,tuer,t’ron
907,T’tel T’lel | T’lel | T’tel,"Une par une, les escadrilles disparurent, sauf celle de T’lel qui devait faire son enquête sur place.",26051,3.0,disparaitre,t’lel
909,Tagetarl Tag | Tagetarl | Tag,"Tagetarl se dit qu’il n’avait jamais vu spectacle plus impressionnant : douze dragons décollant dans la nuit, escortés de bandes de lézards de feu, et disparaissant tous en même temps.",128655,15.0,disparaitre,tagetarl
910,Tai,"— Ils ont déplacé des félins qui allaient tuer Golanth, F’lessan, Tai et Zaranth, dit pensivement Lessa.",129767,15.0,tuer,tai
910,Tai,"Du coin de l’œil, Tai vit F’lessan disparaître.",131115,15.0,disparaitre,tai
913,Talpan,"— C’est pour cela que vous avez fait tuer cet animal, vous et Talpan ?",28910,4.0,tuer,talpan
915,Tarathel,"Ou, peut-être, ainsi que le suggérait la mère de Larad, le Seigneur Tarathel avait-il accordé un traitement spécial à cette fille parce que sa mère était morte en la mettant au monde.",40710,6.0,mourir,tarathel
915,Tarathel,— Tarathel sera mort depuis longtemps quand les Fils reviendront.,60008,7.0,mourir,tarathel
915,Tarathel,"— Ton capitaine vient de tuer le Chef du Weyr, dit Tarathel, aussi résolu que C’gan.",60134,7.0,tuer,tarathel
915,Tarathel,Tarathel mourut,60513,7.0,mourir,tarathel
917,Tarrie Chernoff | Chernoff | Tarrie,"Shih Lao, qui avait conféré l’Empreinte au bronze Firth, arborait en permanence un sourire radieux sur son visage autrefois pensif, Tarrie Chernoff avait cessé de s’excuser pour la moindre peccadille, et le bégaiement d’Otto Hegelman avait complètement disparu.",7794,1.0,disparaitre,tarrie chernoff
917,Tarrie Chernoff | Chernoff | Tarrie,"Puis, sous les yeux stupéfaits et incrédules de Peter Chernoff, ils disparurent.",10604,1.0,disparaitre,chernoff
918,Tarvi Andiyar Andivar | Andiyar Andivar | Tarvi Andivar | Tarvi Andiyar | Andivar | Andiyar | Tarvi,Sallah Telgar-Andiyar a disparu.,6123,1.0,disparaitre,andiyar
922,Ted Tubberman Tubbermann | Tubberman Tubbermann | Ted Tubbermann | Ted Tubberman | Tubbermann | Tubberman | Ted,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,tubberman
922,Ted Tubberman Tubbermann | Tubberman Tubbermann | Ted Tubbermann | Ted Tubberman | Tubbermann | Tubberman | Ted,Des recherches antérieures avaient révélé qu’il avait disparu avec un traîneau aérien après que Ted Tubberman eut illégalement lancé une fusée vers la vieille Terre pour demander des secours.,120128,15.0,disparaitre,ted tubberman
926,Temma,"Il revivait sans cesse la part qu’il avait prise à la bataille, se demandant comment il aurait pu éviter à Temma son épouvantable blessure, protéger Nazer et tuer davantage de brigands.",44916,6.0,tuer,temma
929,Terry,"— Tout cela, c’est très bien quand on peut compter mourir dans son lit et à une époque déterminée, mais le Maître d’Atelier et moi, nous aimerions que toutes les connaissances soient accessibles à ceux qui en ont besoin, dit Terry.",73490,9.0,mourir,terry
929,Terry,"Terry y était déjà, l’air très content de lui, mais écartant les gens des cordes qui s’enroulaient autour de Siav, couraient le long du mur de gauche, puis disparaissaient dans la pièce adjacente.",109184,14.0,disparaitre,terry
933,Thella,"Quand les équipes au sol eurent disparu sur le sentier, Thella donna le signal d’avancer vers les écuries.",42395,6.0,disparaitre,thella
933,Thella,"Thella et Giron seraient-ils partis dans le Sud avec Readis – pour disparaître sur ce que certains prenaient pour un vaste continent, et d’autres pour une île comme Ista, en plus grand ?",44871,6.0,disparaitre,thella
933,Thella,"sans savoir pourquoi, il était sûr que Thella chercherait à enlever Aramina – ne fût-ce que pour la tuer.",44875,6.0,tuer,thella
933,Thella,— Je ne crois pas Thella incapable de l’avoir tuée.,45565,6.0,tuer,thella
933,Thella,"– il allait tuer Readis de ses propres mains, en même temps que Thella et Dushik.",45596,6.0,tuer,thella
933,Thella,"Jayge avait l’habitude de veiller la nuit, mais il aurait voulu qu’un chevalier-dragon se pose assez près pour qu’il puisse l’appeler au besoin, ou qu’il ose allumer un feu sans être certain que Thella était morte.",45775,6.0,mourir,thella
933,Thella,"Aramina avait été sauvée, et elle vivait saine et sauve dans le Sud, dans le confort et le prestige, tandis qu’elle, Thella, avait failli mourir d’une infection pernicieuse et débilitante qui lui avait laissé d’affreuses cicatrices sur le visage.",48137,6.0,mourir,thella
933,Thella,Thella va mettre un bon moment à réaliser que sa proie a disparu.,49090,6.0,disparaitre,thella
933,Thella,"— C’est vrai, mais si l’on diffuse partout la façon dont Thella est morte… cela dissuadera les hésitants et nous donnera le temps de respirer, dit F’lar, regardant Piemur d’un air entendu.",49450,6.0,mourir,thella
933,Thella,Certains penseront peut-être qu’il n’aurait pas dû tuer Thella.,49563,6.0,tuer,thella
935,Théo Force | Force | Théo,"Et il est vigoureux, dit la sage-femme, bien qu’il soit prématuré et qu’on l’ait sorti en force du ventre de sa mère déjà morte.",61593,7.0,mourir,force
935,Théo Force | Force | Théo,"— Oui, et c’est un bébé vigoureux, dit la femme, surtout pour un enfant prématuré qu’on a retiré de force du ventre de sa mère morte.",63157,8.0,mourir,force
947,Tirone,"— Tirone, je ne vais pas mourir.",32564,4.0,mourir,tirone
947,Tirone,— En espérant que Maître Tirone soit bloqué par la quarantaine ou meure de la maladie…,37677,5.0,mourir,tirone
948,Tisha,"Une question discrète à Tisha lui avait appris qu’un chevalier bronze, Clim, était le père de l’enfant, la mère étant morte peu après la naissance.",25358,3.0,mourir,tisha
949,Tolocamp,"L’étonnement de Tolocamp lui procura une brève satisfaction, qui disparut à mesure qu’il comprenait le message.",30099,4.0,disparaitre,tolocamp
949,Tolocamp,"Le Seigneur Tolocamp, enfermé dans son appartement, était demeuré indemne, tandis que tout Ruatha était frappé et mourait.",33395,4.0,mourir,tolocamp
949,Tolocamp,Je me demandai si l’un d’entre nous espérait que Tolocamp eût contracté la maladie dont ma mère et mes sœurs étaient mortes.,38014,5.0,mourir,tolocamp
949,Tolocamp,"Tolocamp leur a permis, à elle et sa famille, de pénétrer dans son cher Fort par les crêtes de feu, tandis qu’il laisse mourir les guérisseurs et les harpistes sans soins dans son camp maudit !",38624,5.0,mourir,tolocamp
955,Toric,"Pour Toric, les forts survivaient – et si les faibles mouraient, on n’avait pas à les leurrer.",14244,2.0,mourir,toric
955,Toric,"Toric avait choqué la sensibilité du harpiste en remarquant que les chevaliers-dragons mourraient bientôt les uns après les autres, de préférence avant que sa patience soit épuisée.",41783,6.0,mourir,toric
955,Toric,"Toric et les deux harpistes regardèrent les dragons jusqu’à ce qu’ils aient disparu, inspectant frénétiquement les forêts environnantes.",45983,6.0,disparaitre,toric
955,Toric,"Par ailleurs, tous les lézards de feu du fort avaient disparu, juste au moment où Toric aurait eu besoin d’eux.",46465,6.0,disparaitre,toric
955,Toric,"— Oui, c’est Piemur qui a disparu, notre apprenti, dit Menolly, si heureuse que, pendant un instant, Sebell crut qu’elle allait entraîner Toric dans ses cabrioles.",96239,12.0,disparaitre,toric
955,Toric,"Pendant ce temps, Sharra, Toric et la moitié du fort Méridional apprenaient que le disparu avait été retrouvé.",96489,12.0,disparu,toric
955,Toric,"Les juristes pourraient arguer que, les Anciens n’ayant pas encore tous disparu dans l’Interstice, Toric peut continuer à étendre ses possessions.",107053,13.0,disparaitre,toric
955,Toric,Toric n’était pas du tout convaincu que Siav savait ce qu’il faisait : imaginer de déplacer l’orbite de toute une planète avec des trucs qui restaient dans des moteurs morts depuis des siècles !,121104,15.0,mourir,toric
963,Tracey Train | Tracey | Train,"Il était mince, avec un long visage osseux, un nez et des lèvres pincés, de petits yeux profondément enfoncés dans les orbites, et Capiam se dit qu’il avait l’air considérablement plus mal en point que les malades en train de mourir à l’infirmerie.",28889,4.0,mourir,train
963,Tracey Train | Tracey | Train,"C’était la routine, familière, et même réconfortante si l’on considérait que, partout ailleurs sur Pern, hommes et bêtes étaient sans doute en train de mourir du fléau.",30985,4.0,mourir,train
963,Tracey Train | Tracey | Train,"Je rentrai, sachant maintenant que des centaines de personnes étaient en train de mourir dans ce Fort martyr, et que plusieurs petits vassaux ne répondaient plus à l’appel des tambours.",37843,5.0,mourir,train
963,Tracey Train | Tracey | Train,— Elle croit qu’elle est en train de mourir.,50539,7.0,mourir,train
963,Tracey Train | Tracey | Train,— Il est en train de mourir.,93914,12.0,mourir,train
971,Tuero,Tuero regarda le curieux trio jusqu’à ce qu’ils aient disparu.,36715,4.0,disparaitre,tuero
971,Tuero,"Tuero avait pu établir que la fille de Dame Gana était morte parmi les premières, soignée par la servante qui avait aussi succombé à la maladie.",39393,5.0,mourir,tuero
972,Tuero,Tuero regarda le curieux trio jusqu’à ce qu’ils aient disparu.,36715,4.0,disparaitre,tuero
972,Tuero,"Tuero avait pu établir que la fille de Dame Gana était morte parmi les premières, soignée par la servante qui avait aussi succombé à la maladie.",39393,5.0,mourir,tuero
989,Vander,"Quand il aurait un peu dormi, il en parlerait à Norman, pour voir si l’on savait de quoi était mort le coureur de Vander.",29961,4.0,mourir,vander
998,Vieil Oncle,"Menolly tint encore un peu compagnie au vieil oncle en buvant une tasse brûlante, puis le laissa bien installé, échangeant mélancoliquement avec la tante des souvenirs d’autres enterrements.",80232,10.0,enterrement,vieil oncle
1007,Wansor,"— Oui, j’en ai peur, dit Wansor, tout enthousiasme disparu dans l’acceptation de cette réalité.",124046,15.0,disparaitre,wansor
1008,Wansôr,"— Oui, j’en ai peur, dit Wansor, tout enthousiasme disparu dans l’acceptation de cette réalité.",124046,15.0,disparaitre,wansor
1022,Z’gal,"K’vin tira sur les nœuds des sacs vides et vit Tracath plonger sous le ventre de Charanth, Z’gal attrapant adroitement les sacs vides et disparaissant instantanément dans l’Interstice.",27020,3.0,disparaitre,z’gal
1026,Zi Ongola | Ongola | Zi,"— Qu’est-ce qu’on fait pour tuer ce truc, Ongola ?",4207,1.0,tuer,ongola
1026,Zi Ongola | Ongola | Zi,Ongola et Kenjo disparurent derrière un tas de pièces mécaniques de rebut à un bout du terrain.,6009,1.0,disparaitre,ongola
1026,Zi Ongola | Ongola | Zi,Avril dit qu’elle a tué Ongola et Kenjo.,6439,1.0,tuer,ongola
1026,Zi Ongola | Ongola | Zi,Ou qu’Ongola a tué Kenjo pour les empêcher de s’emparer du Mariposa ?,6654,1.0,tuer,ongola
1027,Zulaya,"Tandis qu’il glissait dans l’inconscience, P’tero se demanda comment Zulaya était arrivée ici et s’il allait mourir.",26202,3.0,mourir,zulaya
1027,Zulaya,"— Elle mourait d’envie de nous prendre toutes sous son aile, chuchota Zulaya à K’vin quand la Dame du Weyr de Fort tourna la tête vers son compagnon qui faisait nerveusement les cent pas.",26896,3.0,mourir,zulaya
