sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text
91089,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,— Camo peut nourrir les petits ?
91090,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,L'aide de cuisine sourit jusqu'aux oreilles quand Menolly et Piemur arrivèrent près de lui.
91091,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,— Camo peut nourrir les petits !
91092,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,le rassurèrent en chœur Menolly et Piemur comme à l'accoutumée avec un échange de sourires.
91093,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,Ils s'emparèrent des reliefs de viande à pleines poignées.
91094,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,"Rocky et Mimique s'installèrent sur les épaules de Piemur, leurs perchoirs habituels, tandis que Paresseux s'accrochait avec une vigueur qui n'avait rien d'indolente à son avant-bras gauche."
91095,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,"Une fois les lézards-de-feu occupés à manger, Piemur jeta un coup d'œil à Menolly en se demandant si elle avait entendu le message des tambours."
91096,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,"Elle paraissait plus éveillée que d'habitude à cette heure, et légèrement détachée de ce qu'elle faisait."
91097,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3201,3201,3208,"Bien sûr, elle pouvait très bien être à la recherche d'une nouvelle chanson, mais la composition de chansons n'était pas le seul devoir de Menolly à l'atelier de harpe."
91098,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Tandis qu'ils nourrissaient les lézards, le reste de l'atelier commençait à s'agiter : Silvina et Abuna dirigeaient le personnel des cuisines qui préparait le petit déjeuner ;"
91099,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,dans les dortoirs des grands et des petits des hurlements occasionnels ponctuaient le brouhaha ;
91100,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"dans les quartiers des compagnons, on ouvrait les volets afin de laisser entrer l'air frais du matin."
91101,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Une fois les lézards-de-feu partis en tourbillonnant pour leur vol du matin, Menolly renvoya Camo à la cuisine d'une bourrade ;"
91102,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,puis elle monta avec Piemur le grand escalier de l'atelier de harpe jusqu'à la salle à manger.
91103,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Le chant choral était le premier cours de Piemur ce matin-là car, comme c'était l'habitude à cette époque du cycle, ils répétaient les chants de printemps pour la fête donnée en l'honneur de lord Groghe."
91104,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Maître Domick avait travaillé de concert avec Menolly et il avait produit une partition plus chantante qu'à l'accoutumée pour la ballade de Lessa et de sa reine dragon dorée, Ramoth."
91105,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,Piemur devait chanter le rôle de Lessa.
91106,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Pour une fois, il ne fit pas d'objection à chanter un rôle de femme."
91107,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"En fait, ce jour-là, il attendait avec impatience la fin du chœur avant sa première entrée en scène."
91108,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Mais quand ce moment arriva, il eut beau ouvrir la bouche, à sa stupéfaction, aucun son n'en sortit."
91109,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"— Réveille-toi, Piemur, dit maître Domick, frappant de sa baguette sur son chevalet à petits coups secs, et faisant signe au chœur : Nous reprenons à la mesure qui précède l'entrée… si tu es prêt, Piemur ?"
91110,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Habituellement, Piemur était capable d'ignorer les sarcasmes de maître Domick, mais comme il s'était préparé à chanter, il rougit, peu sûr de lui."
91111,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,Il prit son souffle et fredonna entre ses dents quand le chœur reprit.
91112,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Il était dans le ton, sa gorge ne lui faisait pas mal, il n'était donc pas sur le point de tomber malade."
91113,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Le chœur lui donna à nouveau son entrée, et il ouvrit la bouche."
91114,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"Le son qu'elle émit allait d'un octave à l'autre, mais aucun n'était dans la partition qu'il tenait."
91115,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,Un silence absolu et stupéfait se fit.
91116,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,Maître Domick fronça les sourcils à l'adresse de Piemur qui avalait sa salive en refrénant la peur qui lui interdisait tout mouvement et rampait le long de ses os jusqu'à son cœur.
91117,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,— Piemur ?
91118,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,— Monsieur ?
91119,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3209,3209,3209,"— Piemur, chante une gamme en do."
91120,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Piemur fit une tentative, et à la quatrième note, bien qu'il eût pris une profonde inspiration, sa voix se brisa à nouveau."
91121,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Maître Domick baissa sa baguette et fixa Piemur.
91122,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"La compassion, mêlée d'une irritation résignée, était la seule expression qui se pouvait lire sur le visage du maître de composition."
91123,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,—
91124,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Piemur, je pense que tu ferais mieux de voir maître Shonagar."
91125,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Tilgin, tu as également étudié le rôle ?"
91126,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"— Moi, monsieur ?"
91127,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"J'y ai à peine jeté un coup d'œil, alors que Piemur… La voix étonnée de l'apprenti mourut tandis que Piemur, lentement, pouvant à peine forcer ses pieds à se mouvoir, quittait la salle de chorale et se dirigeait vers le bureau de maître Shonagar, de l'autre côté de la cour."
91128,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Il essaya de rester sourd au son de la voix hésitante de Tilgin.
91129,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Le mépris le soulagea momentanément de la peur glaciale qui l'avait saisi.
91130,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Sa voix avait été bien meilleure que ne le serait jamais celle de Tilgin.
91131,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Avait été ?
91132,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Peut-être couvait-il un rhume.
91133,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Piemur essaya de tousser, mais il savait bien qu'aucune humeur ne congestionnait ses poumons ou sa gorge."
91134,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Il traîna les pieds jusqu'à chez maître Shonagar, connaissant déjà le verdict, espérant en vain que la défaillance de sa voix n'était que provisoire, qu'il pourrait se débrouiller pour conserver son timbre de soprano assez longtemps pour chanter la musique de maître Domick."
91135,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Ayant péniblement monté les marches, il fit une brève pause sur le seuil afin d'accoutumer ses yeux à l'obscurité qui régnait."
91136,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Maître Shonagar devait tout juste se lever et avoir pris son petit déjeuner.
91137,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Piemur connaissait les habitudes de son maître dans leurs moindres détails.
91138,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"Mais Shonagar avait déjà adopté sa posture familière : un coude sur la large table soutenant sa tête massive, l'autre bras glissé sous une énorme cuisse."
91139,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"— Eh bien, cela arrive plus tôt que nous l'attendions, mon petit Piemur, dit le maître d'une voix paisible qui remplit néanmoins la pièce."
91140,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Mais il fallait bien que ce changement survînt un jour.
91141,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"La voix basse, riche et veloutée du maître était fortement tintée de sympathie."
91142,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,La main qui soutenait la tête s'en écarta et balaya les chants qui provenaient au même moment de la salle de la chorale.
91143,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,— Tilgin ne t'égalera jamais.
91144,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,"— Oh, monsieur, que vais-je faire maintenant que j'ai perdu ma voix ?"
91145,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,C'était tout ce que j'avais !
91146,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3210,3210,3210,Le courroux de maître Shonagar surprit Piemur.
91147,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,—
91148,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Tout ce que tu avais ?
91149,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Peut-être, mon cher Piemur, mais pas tout ce que tu as ? Pas après avoir été mon apprenti pendant cinq cycles, tu en sais probablement plus au sujet du chant que n'importe quel compagnon dans cet atelier."
91150,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,— Mais qui pourrait vouloir recevoir mon enseignement ?
91151,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"(Piemur désigna sa frêle charpente d'adolescent, la voix brisée.)"
91152,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Et comment pourrais-je leur apprendre alors que je n'ai plus de voix pour leur donner l'exemple ?
91153,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"— Ah, mais l'état affligeant de ta voix lorsque tu chantes ne fait qu'annoncer d'autres modifications qui remédieront à ces inconvénients mineurs."
91154,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Maître Shonagar balaya d'un geste l'argument, puis regarda Piemur en plissant les paupières."
91155,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"— Cet événement ne m'a…, un doigt épais frappa l'énorme poitrine, pas pris au dépourvu."
91156,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,(Ses lèvres pleines émirent un soupir aussi puissant qu'une bourrasque.
91157,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,)
91158,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Tu t'es montré sans aucun doute possible le plus turbulent, le plus ingénieux, le plus paresseux, le plus audacieux et le plus menteur parmi les centaines d'apprentis et élèves choristes que j'ai amenés à un niveau passable, comme c'était mon pénible devoir."
91159,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Tu es parvenu à un certain succès, en dépit de toi-même."
91160,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Tu aurais dû mieux faire. (Maître Shonagar poussa son avantage.)
91161,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Je trouve cela tout à fait digne de ton esprit de contradiction de t'être décidé à entrer dans la puberté avant d'avoir chanté la dernière œuvre chorale de maître Domick.
91162,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Une de ses meilleures, sans aucun doute, et écrite en tenant compte de tes possibilités."
91163,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Ne hoche pas la tête en ma présence, jeune homme ! (Le mugissement du maître arracha Piemur à son apitoiement sur lui-même.)"
91164,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Jeune homme !
91165,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Voilà, voilà le cœur du problème !"
91166,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Tu deviens un jeune homme.
91167,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Aux jeunes hommes il faut donner des tâches de jeunes hommes.
91168,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,— Quoi ?
91169,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Par ce seul mot, Piemur exprimait son incrédulité et son désarroi."
91170,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"— Ceci, mon jeune ami, est du ressort du harpiste !"
91171,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Maître Shonagar pointa d'abord son index épais sur Piemur puis vers le devant du bâtiment, désignant la fenêtre de maître Robinton."
91172,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,Piemur n'osait laisser s'épanouir l'espoir qui commençait à revivre en lui.
91173,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3211,3211,3211,"Il n'y avait pourtant aucune raison pour que maître Shonagar lui mente, certainement pas pour lui donner de faux espoirs."
91174,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Ils frémirent alors tous les deux en entendant Tilgin s'égarer dans son déchiffrage.
91175,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Tournant instinctivement les yeux vers son maître, Piemur en vit l'expression peinée."
91176,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"— Si j'étais toi, mon petit Piemur, je me tiendrais autant que possible à l'écart de Domick."
91177,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Malgré son désarroi, Piemur sourit avec une ironie désabusée, conscient que le brillant maître de composition pouvait très bien décider qu'il avait choisi de contrecarrer ses ambitions musicales par ce changement de voix définitif."
91178,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Maître Shonagar soupira bruyamment.
91179,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"— J'espérais que tu aurais attendu un tantinet plus longtemps, Piemur. (Son grognement était aussi mélancolique que résigné.)"
91180,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Il va falloir beaucoup de leçons à Tilgin pour qu'il puisse faire une prestation honorable.
91181,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Et ne t'avise pas de le répéter, mon petit Piemur !"
91182,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Le gigantesque index se pointa sans vaciller vers le jeune homme, qui feignit d'être impressionné comme le requérait une telle admonestation."
91183,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,— Fiche le camp !
91184,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Obéissant, il se détourna, mais il avait à peine franchi quelques pas vers la porte que le sens de la dernière phrase le frappa."
91185,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Il fit volte-face.
91186,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"— Vous voulez dire, là tout de suite, n'est-ce pas, monsieur ?"
91187,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,— Là maintenant ?
91188,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Évidemment que je veux dire tout de suite, pas cet après-midi ou demain, tout de suite !"
91189,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,—
91190,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Tout de suite… et pour toujours ?
91191,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"demanda Piemur, peu sûr de lui."
91192,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"S'il ne pouvait plus chanter, maître Shonagar prendrait un autre apprenti pour accomplir à sa place ces devoirs personnels et privés qui avaient été sa charge au cours des cycles passés."
91193,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Ce n'était pas seulement que Piemur répugnait à perdre le privilège d'être le serviteur particulier de maître Shonagar, sincèrement, il ne souhaitait pas mettre un terme à cette association si gratifiante."
91194,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Il aimait Shonagar, et les services qu'il lui avait rendus étaient plus inspirés par cette amitié que par le sens du devoir."
91195,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"Il avait aimé par-dessus tout l'humour singulier et le style fleuri de son maître, aimé être taquiné pour son comportement intrépide et ramené à ses devoirs par un homme qu'aucun de ses ruses et stratagèmes n'avait jamais réussi à tromper un seul instant."
91196,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,"— Pour l'instant, oui."
91197,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,(Et il y avait comme un grondement de regret dans la voix expressive de Shonagar qui atténua la détresse de Piemur.)
91198,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3212,3212,3212,Mais assurément pas pour toujours.
91199,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Le ton du maître se fit plus vif, avec juste une touche d'irritation résignée qui indiquait qu'il n'était pas près de se débarrasser de cette légère nuisance."
91200,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"— Comment pourrions-nous échapper l'un à l'autre, emmurés comme nous le sommes dans l'atelier de harpe ?"
91201,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Bien que Piemur sût parfaitement
91202,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"que maître Shonagar quittait rarement l'atelier, il fut obscurément rassuré."
91203,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il fit demi-tour, puis revint lentement sur ses pas."
91204,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,—
91205,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Vous auriez quelques courses à faire, cet après-midi ?"
91206,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"— Tu pourrais bien ne pas être disponible, dit maître Shonagar, le visage inexpressif et la voix presque aussi neutre."
91207,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"— Mais, monsieur, qui va s'occuper de vous ? (À nouveau, la voix de Piemur se brisa.)"
91208,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Vous savez bien que vous avez toujours des tas de choses à faire après le repas de midi…
91209,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"— Tu veux savoir – un réel amusement plissa les yeux de Shonagar –, si j'ai l'intention de mettre Tilgin à ta place ?"
91210,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Tssss !
91211,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il est certain que je vais devoir lui consacrer beaucoup de temps afin d'améliorer sa voix et son sens musical, mais de là à l'avoir sans arrêt dans les jambes… (Il fit un geste de dégoût.)"
91212,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Fiche-moi le camp.
91213,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Le choix de ton successeur requiert qu'on y consacre une solide réflexion.
91214,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Non pas, ne t'en déplaise, qu'il n'y ait des centaines de candidats possibles qui répondraient sans aucun doute à mes modestes exigences de perfection…"
91215,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Le chagrin commença par serrer la gorge de Piemur, puis il perçut le tremblement des sourcils expressifs de maître Shonagar, et comprit que cet instant n'était pas moins pénible pour son aîné."
91216,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"— Sans aucun doute… Piemur tenta de s'en aller sur une note légère, mais s'aperçut que cela lui était impossible, dans l'espoir que maître Shonagar puisse, pour cette fois… — Va, mon fils."
91217,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Tu sauras toujours où me trouver, si le besoin s'en faisait sentir."
91218,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Cette fois, le congé était définitif car le maître avait incliné sa tête contre son poing et fermé les yeux avec lassitude."
91219,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Piemur marcha rapidement jusqu'à la porte, clignant des yeux dans la lumière du soleil qui succédait à la pénombre de la salle."
91220,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il s'arrêta sur la dernière marche, hésitant à franchir le dernier pas qui le séparerait de son maître."
91221,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Il ressentait soudain une douleur dans la gorge qui n'avait rien à voir avec sa mue.
91222,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il déglutit, mais la sensation d'étranglement persista."
91223,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il se frotta les yeux et en retira une main mouillée, il serra les poings le long de ses cuisses et se raidit, essayant de ne pas éclater en sanglots."
91224,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Maître Robinton avait quelque chose à lui dire au sujet de ses nouveaux devoirs ?
91225,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Ainsi les maîtres avaient parlé entre eux de sa mue.
91226,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Une chose était sûre, il ne serait pas renvoyé sans pitié de l'atelier de harpe pour être expédié par quelque obscure disgrâce à son père berger et à une sinistre vie d'éleveur simplement parce qu'il avait perdu sa voix de soprano."
91227,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Non, tel ne serait pas son sort, bien que le chant fût son unique et indéniable talent de harpiste."
91228,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Comme le disait Talmor, son jeu de guitar et de harpe pouvait passer en accompagnement tant qu'il était couvert par un chant puissant ou d'autres instruments."
91229,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Le tambour et la flûte, pratiqués auprès de maître Jerrint, n'étaient que passables et ne déchaînaient guère l'enthousiasme pendant les rassemblements."
91230,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il recopiait les partitions avec une précision suffisante lorsqu'il était assez attentif, mais il trouvait immanquablement tant d'autres choses plus intéressantes à faire que de passer des heures à attraper des crampes dans les doigts, tout cela pour rajeunir de vieux dossiers qu'un autre pouvait faire plus proprement et deux fois plus vite."
91231,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Pourtant, lorsqu'on l'y poussait, la copie ne lui répugnait pas tant que cela, à condition qu'on l'autorisât à y ajouter ses propres embellissements."
91232,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Ce qui n'était pas le cas.
91233,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Pas avec maître Arnor qui regardait par-dessus son épaule en marmonnant à propos d'encre et de parchemin gâchés.
91234,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Piemur soupira profondément.
91235,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Chanter était la seule chose qui l'enthousiasmait, et ce n'était plus possible."
91236,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,Pour toujours ?
91237,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Non, pas pour toujours !"
91238,La Ballade de Pern - Tome 1 2,QUATRIÈME PARTIE,Chapter 16,3213,3213,3214,"Il étendit les doigts en signe de rejet d'une telle idée puis les ferma, serrant les poings."
